countycode,yearofloss,state,amount_paid
42069,2007,PA,15661.17
42069,2008,PA,8234.67
42069,2009,PA,1993.55
42069,2010,PA,53085.9
42069,2011,PA,212524.95
42069,2012,PA,0
42069,2013,PA,77277.04
42069,2014,PA,0
42069,2015,PA,0
42069,2016,PA,36023.68
42069,2017,PA,23095.71
42069,2018,PA,203275.27
42069,2019,PA,1641.94
42071,1976,PA,1611.26
42071,1977,PA,652
42071,1978,PA,1562231.3900000001
42071,1979,PA,632232.62
42071,1980,PA,0
42071,1981,PA,2669.1
42071,1982,PA,127683.20999999999
42071,1983,PA,45518.229999999996
42071,1984,PA,502638.77999999997
42071,1985,PA,33123.19
42071,1986,PA,846532.6
42071,1987,PA,472157.98
42071,1988,PA,51653.52
42071,1989,PA,149034.87
42071,1990,PA,1593.32
42071,1992,PA,5790.780000000001
42071,1993,PA,90584.36000000002
42071,1994,PA,63255.25
42071,1995,PA,108521.81999999999
42071,1996,PA,1801813.36
42071,1997,PA,1219.1599999999999
42071,1998,PA,0
42071,1999,PA,854457.4199999999
42071,2000,PA,1062340.3
42071,2001,PA,501420.95
42071,2002,PA,6016.41
42071,2003,PA,113832.42000000001
42071,2004,PA,1051769.51
42071,2005,PA,1378221.13
42071,2006,PA,430028.33
42071,2007,PA,0
42071,2008,PA,0
42071,2010,PA,32165.8
42071,2011,PA,15995455.98
42071,2012,PA,153027.19
42071,2013,PA,13967.63
42071,2014,PA,40758.86
42071,2015,PA,712.84
42071,2016,PA,0
42071,2017,PA,0
42071,2018,PA,2433863.2800000003
42073,1977,PA,730.5
42073,1978,PA,2500
42073,1979,PA,17102.27
42073,1980,PA,1331.1
42073,1981,PA,10205.53
42073,1982,PA,3556.37
42073,1983,PA,1078.18
42073,1984,PA,0
42073,1985,PA,1957.45
42073,1986,PA,8420.17
42073,1989,PA,6489.55
42073,1990,PA,245911.88999999998
42073,1991,PA,0
42073,1992,PA,6539.2
42073,1993,PA,163.54
42073,1994,PA,77798.62
42073,1996,PA,128005.62999999999
42073,1997,PA,14059.869999999999
42073,1998,PA,530.56
42073,1999,PA,21027.899999999998
42073,2000,PA,2187.97
42073,2003,PA,83005.48999999999
42073,2004,PA,1098466.94
42073,2005,PA,37848.81
42073,2006,PA,121161.77
42073,2007,PA,4377.47
42073,2008,PA,12519.55
42073,2009,PA,19036.28
42073,2010,PA,41200.61
42073,2011,PA,93664.72
42073,2012,PA,0
42073,2013,PA,71103.09999999999
42073,2014,PA,6285.87
42073,2015,PA,11226.58
42073,2017,PA,23325.16
42073,2018,PA,0
42073,2019,PA,7830.92
42075,1977,PA,520.03
42075,1978,PA,96194.52
42075,1979,PA,725502.39
42075,1981,PA,9579.41
42075,1982,PA,2293.4
42075,1983,PA,32897.840000000004
42075,1984,PA,5000
42075,1985,PA,0
42075,1986,PA,0
42075,1987,PA,2100.16
42075,1988,PA,7852
42075,1989,PA,0
42075,1993,PA,76551.93000000001
42075,1994,PA,4265.58
42075,1996,PA,310552.99
42075,1999,PA,14714.08
42075,2000,PA,21828.170000000002
42075,2003,PA,9328.06
42075,2004,PA,981572.91
42075,2005,PA,90.62
42075,2006,PA,1182254.56
42075,2007,PA,57688.4
42075,2008,PA,78374.94
42075,2010,PA,7694.009999999999
42075,2011,PA,10808280.12
42075,2012,PA,1000
42075,2013,PA,179429.66
42075,2014,PA,359.66
42075,2015,PA,1847.1200000000001
42075,2017,PA,0
42075,2018,PA,1262534.2
42075,2019,PA,0
42077,1977,PA,2115.9700000000003
42077,1978,PA,117645.28
42077,1979,PA,454246.67999999993
42077,1980,PA,9252.66
42077,1981,PA,23600.300000000003
42077,1982,PA,687372.75
42077,1983,PA,28086.08
42077,1984,PA,77813.68000000001
42077,1985,PA,106385.47
42077,1986,PA,40333.8
42077,1987,PA,1856906.56
42077,1988,PA,606.63
42077,1989,PA,4658.47
42077,1992,PA,6455.71
42077,1993,PA,49019.979999999996
42077,1994,PA,13988.38
42077,1996,PA,665825.76
42077,1997,PA,5034.64
42077,1999,PA,43736.08
42077,2000,PA,0
42077,2001,PA,117799.20000000001
42077,2002,PA,834.88
42077,2003,PA,332.91
42077,2004,PA,1851286.6300000001
42077,2005,PA,992101.43
42077,2006,PA,174841.24
42077,2007,PA,7142.05
42077,2008,PA,3811.29
42077,2009,PA,0
42077,2010,PA,246153.46000000002
42077,2011,PA,729811.39
42077,2013,PA,53279.600000000006
42077,2014,PA,62.95
42077,2015,PA,3287.52
42077,2016,PA,44515.99
42077,2018,PA,412972.86
42077,2019,PA,24774.45
42079,1975,PA,12500
42079,1976,PA,0
42079,1977,PA,18801.16
42079,1978,PA,80113.85
42079,1979,PA,744474.9299999999
42079,1980,PA,27375.93
42079,1981,PA,70182.34
42079,1982,PA,1349.95
42079,1983,PA,393063.57999999996
42079,1984,PA,81511.23999999999
42079,1985,PA,50244.72
42079,1986,PA,53384.31
42079,1987,PA,28305.850000000002
42079,1988,PA,0
42079,1989,PA,3442.51
42079,1990,PA,4888.93
42079,1991,PA,0
42079,1992,PA,0
42079,1993,PA,281615.49
42079,1994,PA,9298.5
42079,1995,PA,0
42079,1996,PA,7046391.64
42079,1997,PA,3629.8100000000004
42079,1998,PA,1077.99
42079,1999,PA,39850.56
42079,2000,PA,7784.41
42079,2002,PA,205794.33000000002
42079,2003,PA,114447.11000000002
42079,2004,PA,9731810.75
42079,2005,PA,529815.12
42079,2006,PA,8646389.040000001
42079,2007,PA,106790.33
42079,2008,PA,28112.4
42079,2009,PA,5478.26
42079,2010,PA,0
42079,2011,PA,62815801.8
42079,2012,PA,0
42079,2013,PA,45257.049999999996
42079,2014,PA,0
42079,2016,PA,450000
42079,2017,PA,519236.45
42079,2018,PA,220655.06
42079,2019,PA,29187.84
42081,1975,PA,2943.25
42081,1976,PA,2388.05
42081,1977,PA,1058
42081,1978,PA,53313.11
42081,1979,PA,418112.38
42081,1980,PA,13184.710000000001
42081,1981,PA,32957.19
42081,1982,PA,11702.64
42081,1983,PA,53870.34
42081,1984,PA,1602697.02
42081,1985,PA,640
42081,1986,PA,22438.6
42081,1988,PA,952.0799999999999
42081,1989,PA,921.77
42081,1990,PA,15528.34
42081,1991,PA,0
42081,1992,PA,0
42081,1993,PA,12499.35
42081,1994,PA,1651839.96
42081,1996,PA,16989134.88
42081,1997,PA,0
42081,1998,PA,15188.130000000001
42081,1999,PA,254729.22999999998
42081,2000,PA,0
42081,2001,PA,5555.33
42081,2002,PA,1074.68
42081,2003,PA,29889.79
42081,2004,PA,10808734.630000003
42081,2005,PA,241194.24000000002
42081,2006,PA,179861.24
42081,2007,PA,972.52
42081,2008,PA,30833.96
42081,2009,PA,2052.78
42081,2010,PA,1031242.97
42081,2011,PA,22818189.919999998
42081,2012,PA,11044.14
42081,2014,PA,8503.58
42081,2015,PA,0
42081,2016,PA,1005718.1799999999
42081,2017,PA,6802.74
42081,2018,PA,293331.33
42081,2019,PA,0
42083,1977,PA,5931.379999999999
42083,1978,PA,108.92
42083,1979,PA,25700.629999999997
42083,1980,PA,2252.05
42083,1981,PA,7408.36
42083,1983,PA,36593.630000000005
42083,1984,PA,14836.07
42083,1985,PA,12000
42083,1987,PA,795.5699999999999
42083,1988,PA,0
42083,1989,PA,15019.279999999999
42083,1990,PA,2054.4
42083,1993,PA,17103.42
42083,1994,PA,7514.06
42083,1996,PA,150337.13
42083,1998,PA,435.07
42083,1999,PA,382915.91000000003
42083,2003,PA,241194.22
42083,2004,PA,9762.28
42083,2005,PA,97781.47
42083,2007,PA,2920.76
42083,2008,PA,0
42083,2009,PA,5783.25
42083,2010,PA,50084.5
42085,1977,PA,330.87
42085,1978,PA,8922.800000000001
42085,1979,PA,0
42085,1980,PA,7070.9400000000005
42085,1981,PA,421
42085,1982,PA,159
42085,1983,PA,5486.66
42085,1984,PA,574.48
42085,1985,PA,0
42085,1986,PA,13673.15
42085,1987,PA,5300
42085,1990,PA,27554.059999999998
42085,1992,PA,25030.780000000002
42085,1994,PA,814.42
42085,1995,PA,851.58
42085,1996,PA,11026.37
42085,1997,PA,28366.75
42085,1999,PA,11628.31
42085,2002,PA,119286.44
42085,2003,PA,121275.25
42085,2004,PA,279066.12
42085,2005,PA,30211.34
42085,2006,PA,16321.62
42085,2010,PA,0
42085,2011,PA,61264.27
42085,2012,PA,0
42085,2013,PA,1546.58
42085,2014,PA,23332.49
42085,2015,PA,1589.53
42085,2016,PA,0
42085,2017,PA,27952.839999999997
42085,2019,PA,19918.850000000002
42087,1977,PA,446.6
42087,1978,PA,6439.38
42087,1979,PA,66269.76
42087,1980,PA,5391.5999999999995
42087,1981,PA,4813.459999999999
42087,1983,PA,0
42087,1984,PA,436939.61
42087,1989,PA,54.46
42087,1993,PA,7071.31
42087,1994,PA,1060.8
42087,1996,PA,1983232.1
42087,1997,PA,0
42087,1998,PA,910.8199999999999
42087,2001,PA,8872.38
42087,2004,PA,1808296.27
42087,2005,PA,0
42087,2008,PA,15275.38
42087,2010,PA,7135.68
42087,2011,PA,14625.71
42087,2012,PA,0
42087,2014,PA,129113.95
42087,2018,PA,0
42089,1978,PA,29611.88
42089,1979,PA,1024.2
42089,1983,PA,0
42089,1984,PA,44298.11
42089,1986,PA,4274
42089,1987,PA,968.82
42089,1988,PA,0
42089,1992,PA,949.94
42089,1994,PA,618.18
42089,1995,PA,2695.75
42089,1996,PA,674120.97
42089,1998,PA,480.13
42089,1999,PA,0
42089,2000,PA,2099.95
42089,2002,PA,35873.65
42089,2003,PA,39748.32
42089,2004,PA,3893331.49
42089,2005,PA,2914534.35
42089,2006,PA,3948111.5599999996
42089,2007,PA,0
42089,2008,PA,10403.11
42089,2009,PA,2478.59
42089,2010,PA,14316.050000000001
42089,2011,PA,475129.55000000005
42089,2012,PA,25864.16
42089,2013,PA,40387.26
42089,2014,PA,0
42089,2015,PA,0
42089,2016,PA,2419.58
42089,2017,PA,2049.14
42089,2018,PA,0
42089,2019,PA,0
42091,1977,PA,38049.24
42091,1978,PA,323052.67
42091,1979,PA,2538056.46
42091,1980,PA,292359.5
42091,1981,PA,14232.35
42091,1982,PA,539528.1699999999
42091,1983,PA,437024.97
42091,1984,PA,1742364.8599999999
42091,1985,PA,153555.93
42091,1986,PA,7242.86
42091,1987,PA,86346.03
42091,1988,PA,61555.909999999996
42091,1989,PA,608997.92
42091,1990,PA,25753.73
42091,1991,PA,198126.77000000002
42091,1992,PA,22907.88
42091,1993,PA,1440113.24
42091,1994,PA,487679.61000000004
42091,1995,PA,43115.8
42091,1996,PA,8310153.16
42091,1997,PA,21271.39
42091,1998,PA,17578.42
42091,1999,PA,23713112.58
42091,2000,PA,136273.97
42091,2001,PA,22364066.060000002
42091,2002,PA,9297.38
42091,2003,PA,435115.9
42091,2004,PA,7026685.02
42091,2005,PA,2111446.69
42091,2006,PA,6299218.83
42091,2007,PA,655469.03
42091,2008,PA,40297.1
42091,2009,PA,6462870.38
42091,2010,PA,2263247.42
42091,2011,PA,25400922.61
42091,2012,PA,64739.48
42091,2013,PA,146781.90000000002
42091,2014,PA,3469455.07
42091,2015,PA,334524.13
42091,2016,PA,8342.51
42091,2017,PA,25818.51
42091,2018,PA,1975760
42091,2019,PA,1590290.0499999998
42093,1978,PA,930
42093,1979,PA,29442.34
42093,1981,PA,297
42093,1982,PA,281
42093,1983,PA,16221.79
42093,1984,PA,8080.88
42093,1986,PA,0
42093,1993,PA,9649.38
42093,1996,PA,163631.06
42093,1999,PA,13635.49
42093,2004,PA,62962.159999999996
42093,2005,PA,3967.37
42093,2006,PA,185573.93
42093,2008,PA,8782.689999999999
42093,2010,PA,1271.41
42093,2011,PA,2312183.25
42093,2014,PA,0
42093,2018,PA,261857.06
42095,1977,PA,951
42095,1978,PA,42489.08
42095,1979,PA,215435.67
42095,1980,PA,1992.88
42095,1981,PA,5094.74
42095,1982,PA,80397.3
42095,1983,PA,27115
42095,1984,PA,19833.88
42095,1985,PA,42607.47
42095,1986,PA,65798.24
42095,1987,PA,100619.31
42095,1989,PA,0
42095,1990,PA,0
42095,1993,PA,9890.470000000001
42095,1994,PA,18798.6
42095,1995,PA,0
42095,1996,PA,1061593.15
42095,1997,PA,3973.35
42095,1998,PA,522.75
42095,1999,PA,286992.29
42095,2000,PA,4573.35
42095,2001,PA,0
42095,2002,PA,0
42095,2003,PA,3869.13
42095,2004,PA,10869810.200000001
42095,2005,PA,14466437.81
42095,2006,PA,15380942.8
42095,2007,PA,37223.42
42095,2008,PA,0
42095,2009,PA,0
42095,2010,PA,209307.04
42095,2011,PA,2008661.5999999999
42095,2012,PA,8101.75
42095,2013,PA,57668.17
42095,2014,PA,33980.43
42095,2015,PA,102865.37
42095,2016,PA,4719.26
42095,2017,PA,42592.63
42095,2018,PA,114633.42
42097,1977,PA,0
42097,1978,PA,36310.06
42097,1979,PA,509201.2
42097,1980,PA,0
42097,1981,PA,56583.56
42097,1982,PA,31759.98
42097,1983,PA,34916.97
42097,1984,PA,574992.88
42097,1986,PA,2638.6899999999996
42097,1987,PA,0
42097,1988,PA,3741
42097,1989,PA,0
42097,1990,PA,50411.86
42097,1991,PA,0
42097,1992,PA,8438.810000000001
42097,1993,PA,216715.71
42097,1994,PA,305565.14
42097,1995,PA,0
42097,1996,PA,4543229.17
42097,1997,PA,0
42097,1998,PA,0
42097,1999,PA,184472.51
42097,2001,PA,5051.26
42097,2003,PA,3670.9300000000003
42097,2004,PA,5111049.99
42097,2005,PA,155112.31
42097,2006,PA,1912704.7399999998
42097,2007,PA,26696.93
42097,2008,PA,494569.35
42097,2010,PA,282932.29
42097,2011,PA,9559122.69
42097,2012,PA,4987.18
42097,2015,PA,0
42097,2018,PA,146365.77000000002
42099,1975,PA,1008.38
42099,1978,PA,10695.41
42099,1979,PA,47330.83
42099,1980,PA,0
42099,1981,PA,8660.36
42099,1982,PA,17269.25
42099,1983,PA,1984.44
42099,1984,PA,215061.21
42099,1986,PA,1453.55
42099,1987,PA,54005.65
42099,1989,PA,29311.3
42099,1990,PA,0
42099,1993,PA,51466.21
42099,1994,PA,11186.18
42099,1995,PA,0
42099,1996,PA,1940431.6300000001
42099,1997,PA,8370.779999999999
42099,1998,PA,894.37
42099,1999,PA,15705.880000000001
42099,2000,PA,0
42099,2003,PA,0
42099,2004,PA,2254931.15
42099,2005,PA,2793.67
42099,2006,PA,66108.57
42099,2008,PA,10554.64
42099,2009,PA,51422.03
42099,2010,PA,4006.55
42099,2011,PA,2625987.3000000003
42099,2012,PA,0
42099,2013,PA,5571.07
42099,2014,PA,25442.96
42099,2015,PA,525.61
42099,2016,PA,21096.65
42099,2018,PA,43086.310000000005
42099,2019,PA,12504
42101,1977,PA,205304.1
42101,1978,PA,161706.45
42101,1979,PA,326951.73
42101,1980,PA,320083.73
42101,1981,PA,6346.06
42101,1982,PA,742489.25
42101,1983,PA,7035.68
42101,1984,PA,485495.06999999995
42101,1985,PA,351206.49
42101,1986,PA,5120.58
42101,1987,PA,17235.97
42101,1988,PA,104160.12
42101,1989,PA,31855.99
42101,1990,PA,0
42101,1991,PA,42920.21
42101,1992,PA,19889.71
42101,1993,PA,159423.27
42101,1994,PA,165784.75
42101,1995,PA,0
42101,1996,PA,656346.11
42101,1997,PA,0
42101,1998,PA,0
42101,1999,PA,6083958.359999999
42101,2000,PA,19249.199999999997
42101,2001,PA,14002.09
42101,2002,PA,1655.17
42101,2003,PA,16848.3
42101,2004,PA,1891574.53
42101,2005,PA,329511.26
42101,2006,PA,1192795.93
42101,2007,PA,25941.93
42101,2008,PA,15251.199999999999
42101,2009,PA,54392.19
42101,2010,PA,567339.18
42101,2011,PA,2959909.6
42101,2012,PA,20563.53
42101,2013,PA,0
42101,2014,PA,3904004.3
42101,2015,PA,6240.16
42101,2016,PA,22925.89
42101,2017,PA,0
42101,2018,PA,175533.59000000003
42101,2019,PA,116457.15
42103,1979,PA,1845
42103,1980,PA,0
42103,1981,PA,222715.19
42103,1983,PA,1151.59
42103,1986,PA,0
42103,1989,PA,0
42103,1994,PA,0
42103,1995,PA,0
42103,1996,PA,4480.42
42103,1999,PA,0
42103,2000,PA,939.78
42103,2004,PA,151013.74
42103,2005,PA,696516.9
42103,2006,PA,1697313.0299999998
42103,2007,PA,0
42103,2008,PA,0
42103,2010,PA,2808.51
42103,2011,PA,89048.98
42103,2012,PA,0
42103,2015,PA,2243.92
42103,2018,PA,15220.349999999999
42105,1977,PA,0
42105,1978,PA,2291.22
42105,1979,PA,0
42105,1981,PA,2140.14
42105,1984,PA,6125
42105,1989,PA,0
42105,1996,PA,257804.37
42105,2004,PA,61082.82000000001
42105,2005,PA,3004.22
42105,2007,PA,82560.89
42105,2009,PA,4016.7
42105,2010,PA,40224.82
42105,2011,PA,507.24
42107,1977,PA,16352.33
42107,1978,PA,3730.09
42107,1979,PA,25741.09
42107,1980,PA,1995
42107,1981,PA,3272.26
42107,1982,PA,54984.2
42107,1983,PA,84230.85
42107,1984,PA,9895.91
42107,1986,PA,0
42107,1989,PA,4628.17
42107,1992,PA,2614.5
42107,1993,PA,423142.76
42107,1994,PA,30510
42107,1996,PA,349145.98
42107,1997,PA,2278.9
42107,1998,PA,2967.02
42107,1999,PA,802.7
42107,2000,PA,10312.92
42107,2001,PA,0
42107,2002,PA,0
42107,2003,PA,0
42107,2004,PA,2575580.4699999997
42107,2005,PA,0
42107,2006,PA,8266330.600000001
42107,2007,PA,4207.32
42107,2008,PA,6306.54
42107,2010,PA,68070.12
42107,2011,PA,9665176.76
42107,2012,PA,82060.69
42107,2013,PA,0
42107,2014,PA,12846.79
42107,2015,PA,21378.73
42107,2017,PA,0
42107,2018,PA,4885046.859999999
42109,1977,PA,856
42109,1978,PA,20452.4
42109,1979,PA,145933.51
42109,1980,PA,0
42109,1981,PA,8485.87
42109,1984,PA,167964.3
42109,1986,PA,7215.06
42109,1988,PA,5931.02
42109,1990,PA,15550.65
42109,1993,PA,91848.72
42109,1994,PA,969.72
42109,1996,PA,2756412.2800000003
42109,1998,PA,0
42109,1999,PA,567758.9199999999
42109,2003,PA,0
42109,2004,PA,3157750.5500000003
42109,2005,PA,72077.91
42109,2006,PA,201655.91
42109,2008,PA,22389.78
42109,2010,PA,12560.61
42109,2011,PA,5108111.82
42109,2012,PA,0
42109,2014,PA,9634.18
42109,2017,PA,0
42109,2018,PA,68151.84
42109,2019,PA,2359.21
42111,1977,PA,5906
42111,1978,PA,29339.309999999998
42111,1979,PA,20849.34
42111,1980,PA,15749.12
42111,1981,PA,11627.25
42111,1982,PA,745.3
42111,1983,PA,110367.66
42111,1984,PA,6053.94
42111,1985,PA,9966.19
42111,1986,PA,1475
42111,1987,PA,14100
42111,1989,PA,576.9
42111,1992,PA,0
42111,1993,PA,35803.79
42111,1994,PA,0
42111,1995,PA,0
42111,1996,PA,837317.3700000001
42111,1997,PA,20013.54
42111,1998,PA,143.23
42111,1999,PA,0
42111,2000,PA,17692.09
42111,2003,PA,24213.41
42111,2004,PA,224926.4
42111,2005,PA,51655.47
42111,2006,PA,19853.01
42111,2008,PA,20791.15
42111,2009,PA,135706.94999999998
42111,2010,PA,88326.58
42111,2011,PA,48745.33
42111,2012,PA,18421
42111,2014,PA,1501.66
42111,2015,PA,92480.11
42111,2017,PA,26867.07
42111,2018,PA,425302.24
42111,2019,PA,22732.920000000002
42113,1978,PA,50
42113,1979,PA,3644.81
42113,1981,PA,395
42113,1983,PA,2224.16
42113,1984,PA,1338.13
42113,1988,PA,0
42113,1993,PA,6837.94
42113,1996,PA,234061.02
42113,1998,PA,11670.429999999998
42113,2004,PA,158713.31
42113,2005,PA,4670.48
42113,2006,PA,2067.4300000000003
42113,2010,PA,181046.63
42113,2011,PA,2340336
42113,2016,PA,248843.77000000002
42113,2018,PA,660808.22
42115,1977,PA,12415.6
42115,1978,PA,8316.05
42115,1979,PA,70831.18000000001
42115,1980,PA,589.82
42115,1981,PA,11380.34
42115,1983,PA,42610.15
42115,1984,PA,4603.35
42115,1985,PA,962
42115,1986,PA,17565.489999999998
42115,1992,PA,1596.8
42115,1993,PA,128582.58
42115,1996,PA,626438.46
42115,1998,PA,28891.95
42115,1999,PA,3726.37
42115,2003,PA,0
42115,2004,PA,766051.05
42115,2005,PA,293086.70999999996
42115,2006,PA,3950161.28
42115,2007,PA,0
42115,2008,PA,134.11
42115,2009,PA,5589.01
42115,2010,PA,13913.93
42115,2011,PA,6212872.5
42115,2014,PA,30873.18
42115,2015,PA,1487.34
42115,2017,PA,107513.68000000001
42115,2018,PA,1684570.76
42117,1976,PA,3000
42117,1978,PA,3650.02
42117,1979,PA,10675.52
42117,1980,PA,0
42117,1981,PA,6188.05
42117,1982,PA,3548.35
42117,1983,PA,660
42117,1984,PA,60313.5
42117,1989,PA,0
42117,1993,PA,0
42117,1994,PA,96169.24
42117,1996,PA,513693.42000000004
42117,1999,PA,8932.43
42117,2003,PA,277.5
42117,2004,PA,243159.25
42117,2007,PA,32472.2
42117,2008,PA,0
42117,2010,PA,107036.14
42117,2011,PA,77274.43
42117,2014,PA,313.4
42117,2018,PA,187446.64
42117,2019,PA,3720.06
42119,1977,PA,1395.0000000000002
42119,1978,PA,3091.58
42119,1979,PA,182204.09
42119,1981,PA,88313.76
42119,1982,PA,11174.5
42119,1983,PA,2223.1800000000003
42119,1984,PA,482374.32999999996
42119,1988,PA,0
42119,1993,PA,32444.629999999997
42119,1994,PA,18821.27
42119,1995,PA,1867.49
42119,1996,PA,3219385.75
42119,1997,PA,5967.15
42119,1999,PA,1805730.63
42119,2004,PA,3254481.83
42119,2005,PA,12919.560000000001
42119,2006,PA,385.69
42119,2007,PA,63952.22
42119,2008,PA,61556.090000000004
42119,2010,PA,53851.33
42119,2011,PA,2609305.2600000002
42119,2017,PA,0
42119,2018,PA,0
42121,1977,PA,1220.1
42121,1978,PA,51544.56
42121,1979,PA,186901.94
42121,1980,PA,26729
42121,1981,PA,1471953.06
42121,1982,PA,3374819.84
42121,1983,PA,0
42121,1986,PA,13847.36
42121,1987,PA,4360.94
42121,1990,PA,35859.06
42121,1991,PA,6490.610000000001
42121,1992,PA,21653.51
42121,1994,PA,0
42121,1995,PA,0
42121,1996,PA,288497.33
42121,2001,PA,26227.48
42121,2003,PA,44444.619999999995
42121,2004,PA,39501.409999999996
42121,2006,PA,389659.62
42121,2010,PA,0
42121,2011,PA,10257.109999999999
42121,2012,PA,559.31
42121,2013,PA,1685.17
42121,2014,PA,85712.12
42121,2015,PA,3772.89
42121,2017,PA,9167.72
42121,2018,PA,0
42121,2019,PA,178686.31000000003
42123,1977,PA,5681.7
42123,1978,PA,8170.71
42123,1979,PA,8611.81
42123,1981,PA,28893.97
42123,1983,PA,19433.43
42123,1984,PA,11920.390000000001
42123,1985,PA,2577.94
42123,1986,PA,22131.86
42123,1990,PA,4592.1
42123,1992,PA,303852.63
42123,1993,PA,9741.289999999999
42123,1994,PA,16466.2
42123,1995,PA,0
42123,1996,PA,22473.39
42123,1998,PA,228353.56999999998
42123,2001,PA,309.36
42123,2003,PA,7770.06
42123,2004,PA,0
42123,2007,PA,6754.18
42123,2008,PA,2247.69
42123,2009,PA,159001.25
42123,2010,PA,7711.68
42123,2011,PA,59579.43
42123,2013,PA,15999.929999999998
42123,2014,PA,85296.59999999999
42123,2017,PA,12178.1
42123,2018,PA,1313.17
42123,2019,PA,28362.12
42125,1977,PA,380.68
42125,1978,PA,26261.72
42125,1979,PA,28071.27
42125,1980,PA,99741.53
42125,1981,PA,9458.79
42125,1982,PA,280
42125,1983,PA,12112.71
42125,1984,PA,304.31
42125,1985,PA,1927799.0699999998
42125,1986,PA,0
42125,1987,PA,0
42125,1989,PA,9869.59
42125,1990,PA,46123.55
42125,1991,PA,2826.65
42125,1992,PA,215475.97
42125,1993,PA,2640.93
42125,1994,PA,46275.65
42125,1995,PA,5840.33
42125,1996,PA,1624794.2
42125,1997,PA,23870.5
42125,1998,PA,16716.57
42125,1999,PA,3484.18
42125,2000,PA,770031.46
42125,2001,PA,11077.95
42125,2002,PA,104488.02
42125,2003,PA,227468.72999999998
42125,2004,PA,3429856.1999999997
42125,2005,PA,20586.39
42125,2006,PA,1194.8
42125,2007,PA,71594.84999999999
42125,2008,PA,1373.53
42125,2009,PA,0
42125,2010,PA,19503.3
42125,2011,PA,97957.68999999999
42125,2012,PA,0
42125,2013,PA,471882.71
42125,2014,PA,35474.68
42125,2015,PA,29271.08
42125,2016,PA,52190.62
42125,2017,PA,3775809.8099999996
42125,2018,PA,2815176.29
42125,2019,PA,5534.61
42127,1978,PA,0
42127,1979,PA,9422.46
42127,1982,PA,5103.34
42127,1983,PA,4129.7
42127,1984,PA,3575.76
42127,1985,PA,22815.199999999997
42127,1993,PA,0
42127,1996,PA,136565.79
42127,1998,PA,0
42127,1999,PA,0
42127,2002,PA,669.64
42127,2003,PA,58772.07
42127,2004,PA,405351.08999999997
42127,2005,PA,666930.63
42127,2006,PA,2541040.81
42127,2008,PA,5862.06
42127,2009,PA,0
42127,2010,PA,21285.12
42127,2011,PA,270677.18
42127,2012,PA,32403.26
42127,2013,PA,254520.24000000002
42127,2014,PA,227.32
42127,2018,PA,8912.94
42129,1977,PA,25557.1
42129,1978,PA,68052.91
42129,1979,PA,127807.78
42129,1980,PA,17324.75
42129,1981,PA,284938.94
42129,1982,PA,7665.6900000000005
42129,1983,PA,17976.6
42129,1984,PA,55514.86000000001
42129,1985,PA,349265.14
42129,1986,PA,0
42129,1987,PA,33375.3
42129,1988,PA,0
42129,1989,PA,7604.4
42129,1990,PA,42112.240000000005
42129,1992,PA,45662.869999999995
42129,1993,PA,34155.72
42129,1994,PA,21620.2
42129,1995,PA,396.39
42129,1996,PA,2412685.07
42129,1997,PA,206468.78000000003
42129,1998,PA,1772.98
42129,1999,PA,26067.410000000003
42129,2000,PA,79492.4
42129,2001,PA,0
42129,2002,PA,41674.81
42129,2003,PA,145773.41
42129,2004,PA,3359575.5599999996
42129,2005,PA,1351943.95
42129,2006,PA,360199.87
